Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,timeframe,data_source
2023-04-28 00:00:00-04:00,1997.699951171875,1999.0999755859375,1994.800048828125,1995.9000244140625,0,0.0,0.0,GC=F,60min,yfinance
2023-04-28 01:00:00-04:00,1995.800048828125,1998.199951171875,1992.0999755859375,1993.4000244140625,4302,0.0,0.0,GC=F,60min,yfinance
2023-04-28 02:00:00-04:00,1993.4000244140625,1996.0,1991.9000244140625,1994.800048828125,5499,0.0,0.0,GC=F,60min,yfinance
2023-04-28 03:00:00-04:00,1994.699951171875,1995.300048828125,1989.5999755859375,1991.199951171875,6840,0.0,0.0,GC=F,60min,yfinance
2023-04-28 04:00:00-04:00,1991.199951171875,1992.5,1988.300048828125,1992.300048828125,5486,0.0,0.0,GC=F,60min,yfinance
2023-04-28 05:00:00-04:00,1992.300048828125,1992.699951171875,1990.5999755859375,1991.699951171875,8193,0.0,0.0,GC=F,60min,yfinance
2023-04-28 06:00:00-04:00,1991.5999755859375,1993.4000244140625,1991.199951171875,1992.300048828125,2631,0.0,0.0,GC=F,60min,yfinance
2023-04-28 07:00:00-04:00,1992.199951171875,1993.9000244140625,1990.800048828125,1992.0999755859375,5223,0.0,0.0,GC=F,60min,yfinance
2023-04-28 08:00:00-04:00,1992.0999755859375,1996.5,1984.4000244140625,1993.199951171875,19895,0.0,0.0,GC=F,60min,yfinance
2023-04-28 09:00:00-04:00,1993.0999755859375,1999.0999755859375,1990.800048828125,1995.0999755859375,20578,0.0,0.0,GC=F,60min,yfinance
2023-04-28 10:00:00-04:00,1995.0,2002.9000244140625,1990.800048828125,2001.300048828125,27472,0.0,0.0,GC=F,60min,yfinance
2023-04-28 11:00:00-04:00,2001.4000244140625,2004.0999755859375,1996.699951171875,2000.800048828125,14141,0.0,0.0,GC=F,60min,yfinance
2023-04-28 12:00:00-04:00,2000.699951171875,2003.199951171875,1998.0,2000.5,7990,0.0,0.0,GC=F,60min,yfinance
2023-04-28 13:00:00-04:00,2000.4000244140625,2001.699951171875,1997.9000244140625,1999.5999755859375,9801,0.0,0.0,GC=F,60min,yfinance
2023-04-28 14:00:00-04:00,1999.5999755859375,2000.0999755859375,1997.5,1997.800048828125,3441,0.0,0.0,GC=F,60min,yfinance
2023-04-28 15:00:00-04:00,1997.9000244140625,1998.800048828125,1996.300048828125,1998.300048828125,3968,0.0,0.0,GC=F,60min,yfinance
2023-04-28 16:00:00-04:00,1998.300048828125,1999.5999755859375,1997.0,1999.4000244140625,1693,0.0,0.0,GC=F,60min,yfinance
2023-04-30 18:00:00-04:00,2000.199951171875,2000.699951171875,1997.199951171875,1997.9000244140625,1412,0.0,0.0,GC=F,60min,yfinance
2023-04-30 19:00:00-04:00,1998.0,1998.0999755859375,1995.300048828125,1995.5999755859375,1179,0.0,0.0,GC=F,60min,yfinance
2023-04-30 20:00:00-04:00,1995.5999755859375,1996.0,1992.300048828125,1992.699951171875,3382,0.0,0.0,GC=F,60min,yfinance
2023-04-30 21:00:00-04:00,1992.5999755859375,1993.800048828125,1989.699951171875,1990.5999755859375,2423,0.0,0.0,GC=F,60min,yfinance
